"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.953650167E1,2.323593758E-2,6.520286202E-2,-2.125020139E-2
4.954647967E1,3.596211970E-2,4.443635233E-3,-5.912524648E-3
4.955645767E1,3.901409358E-2,-6.674283650E-3,2.248948440E-3
4.956643567E1,4.211960733E-2,-5.915016402E-3,1.497459691E-2
4.957641367E1,4.115685448E-2,-1.626767963E-2,3.346300870E-2
4.958639167E1,3.714054078E-2,-1.661442220E-2,4.944570363E-2
4.959636967E1,4.273708537E-2,-4.350164440E-3,4.264149442E-2
4.960634767E1,6.192675978E-2,3.645177931E-3,2.102914266E-2
4.961632567E1,7.356289029E-2,1.187708229E-3,1.042249426E-2
4.962630367E1,7.073780894E-2,3.610651940E-3,5.585395265E-3
4.963628167E1,6.631610543E-2,4.362259060E-3,6.467491388E-3
4.964625867E1,7.268238813E-2,7.629157975E-3,7.485884242E-3
4.965623767E1,9.683369100E-2,7.574530318E-3,-1.279287040E-3
4.966621467E1,1.236914024E-1,9.426493198E-3,-1.892459393E-2
4.967619267E1,1.320354789E-1,1.757740416E-2,-3.071580268E-2
4.968617067E1,1.163382679E-1,1.797421463E-2,-3.974711522E-2
4.969614867E1,8.010101318E-2,2.543722838E-2,-3.701080754E-2
4.970612667E1,3.474391624E-2,5.596184358E-2,-2.752835676E-2
4.971610467E1,1.257507689E-2,4.717025161E-2,-1.702334359E-2
4.972608346E1,9.496728890E-3,3.605820984E-2,-1.214256883E-2
4.973606146E1,1.423492189E-2,2.147205174E-2,-1.033522934E-2
4.974603946E1,1.783125475E-2,9.969059378E-3,-7.048622239E-3
4.975601746E1,8.545141667E-3,4.118196666E-3,-4.151909146E-3
4.976599546E1,-1.463714242E-2,2.992212772E-3,2.415712457E-3
4.977597346E1,-3.971244022E-2,2.874575555E-3,1.510259043E-2
4.978595146E1,-6.227820367E-2,3.796295263E-3,2.672382444E-2
4.979592946E1,-6.863573194E-2,1.018077414E-2,3.167770803E-2
4.980590746E1,-5.542272702E-2,3.350580484E-2,2.918445691E-2
4.981588546E1,-3.758627549E-2,5.729571730E-2,1.477780100E-2
4.982586346E1,-3.025725484E-2,5.782115459E-2,8.580359630E-3
4.983584146E1,-3.774336353E-2,4.552499950E-2,1.052568760E-2
4.984581946E1,-4.533363879E-2,3.670567274E-2,9.366147220E-3
4.985579746E1,-5.251447856E-2,3.724339977E-2,4.386743996E-3
4.986577546E1,-4.594632238E-2,4.131670296E-2,1.708935597E-3
4.987575346E1,-2.873249911E-2,3.837663308E-2,2.732845605E-4
4.988573146E1,-1.437912602E-2,3.120234609E-2,-2.057514153E-3
4.989570946E1,-6.207937375E-3,2.450221404E-2,4.048898700E-4
4.990568746E1,-5.646996433E-4,1.709409803E-2,-3.507826477E-3
4.991566546E1,7.448366378E-4,1.257253159E-2,-8.762008511E-3
4.992564346E1,1.872152672E-3,1.526285801E-2,-1.198683027E-2
4.993562146E1,4.999526311E-3,2.981667966E-2,-1.756072417E-2
4.994559946E1,1.862532459E-2,3.993748873E-2,-2.087263018E-2
4.995557746E1,3.516444936E-2,3.260114044E-2,-2.518312261E-2
4.996555546E1,4.234433174E-2,2.568677440E-2,-2.759994194E-2
4.997553346E1,3.479921073E-2,1.933509856E-2,-2.219286188E-2
4.998551146E1,2.378623933E-2,1.509933826E-2,-8.940973319E-3
4.999548946E1,9.079567157E-3,9.313116781E-3,-2.584658097E-3
5.000546746E1,-5.952911917E-3,1.120129880E-2,-1.361734583E-3
5.001544546E1,-1.794130169E-2,1.156947389E-2,2.962007420E-3
5.002542346E1,-2.262447029E-2,9.789152071E-3,3.464812180E-3
5.003540146E1,-3.021791950E-2,1.092383638E-2,6.191723980E-3
5.004537946E1,-3.866067156E-2,1.115925983E-2,8.326780982E-3
5.005535746E1,-4.887514934E-2,1.424571406E-2,1.024430245E-2
5.006533546E1,-4.638482630E-2,2.229778096E-2,5.126771517E-3
5.007531346E1,-2.608675323E-2,3.117302433E-2,-3.638516646E-3
5.008529146E1,-9.092058055E-3,3.156291321E-2,-9.029554203E-3
5.009526946E1,-3.235994140E-3,2.626394480E-2,-9.073339403E-3
5.010524746E1,-1.350742299E-3,1.989766024E-2,-7.617922500E-3
5.011522546E1,-1.902069314E-3,1.118103415E-2,1.531136921E-3
5.012520346E1,-8.120374987E-4,4.644838162E-3,8.900369518E-3
5.013518146E1,3.946473356E-3,2.055695280E-3,1.111683808E-2
5.014515946E1,1.902662404E-2,2.375552431E-4,6.544456817E-3
5.015513746E1,3.018338978E-2,3.947755322E-4,-3.758425592E-4
5.016511546E1,2.951307222E-2,1.893335953E-3,-3.281617537E-3
5.017509346E1,2.012342215E-2,1.952663995E-3,-7.533369586E-3
5.018507146E1,1.127001084E-2,4.049903713E-3,-5.852915347E-3
5.019504946E1,1.621922851E-2,2.016579732E-3,-6.595671177E-3
5.020502746E1,2.321402170E-2,2.886901610E-3,-6.952800788E-3
5.021500546E1,3.552167118E-2,2.792666666E-3,-9.754777886E-3
5.022498346E1,3.807617351E-2,2.045383677E-3,-8.639979176E-3
5.023496146E1,3.253696486E-2,1.769986004E-3,-4.549511708E-3
5.024493946E1,1.845177263E-2,7.097814232E-4,9.648294654E-4
5.025491746E1,6.614339072E-3,1.071775332E-3,5.123540759E-3
5.026489546E1,-3.310463391E-3,7.716370746E-4,8.789381944E-3
5.027487346E1,-6.415697746E-3,-1.793457195E-4,7.591033354E-3
5.028485146E1,-2.597257495E-3,-3.085089847E-4,4.167007282E-3
5.029482946E1,4.588991869E-3,-2.405393403E-3,5.844961852E-3
5.030480746E1,2.249937272E-3,-3.857614938E-3,7.993066683E-3
5.031478546E1,-5.322431214E-3,-1.941900700E-3,7.945922203E-3
5.032476346E1,-1.276596636E-2,-2.966001630E-4,1.149192080E-2
5.033474146E1,-1.953377202E-2,-2.546847798E-3,1.272903197E-2
5.034471946E1,-2.142807841E-2,-3.340272233E-4,1.144086104E-2
5.035469746E1,-1.344853453E-2,2.185200341E-3,8.715042844E-3
5.036467546E1,-3.180717351E-3,6.468095817E-3,1.548210392E-3
5.037465346E1,8.444707841E-3,5.845606327E-3,-5.989886355E-3
5.038463146E1,1.578331552E-2,5.273292772E-3,-9.938821197E-3
5.039460946E1,2.110110223E-2,1.239243802E-2,-1.271122415E-2
5.040458746E1,2.400794253E-2,2.301392332E-2,-9.717297740E-3
5.041456546E1,2.627665736E-2,2.304569818E-2,-9.062024765E-3
5.042454346E1,2.997791767E-2,1.857771352E-2,-6.519238465E-3
5.043452146E1,3.526988626E-2,1.673666947E-2,-6.779695861E-3
5.044449946E1,4.043854773E-2,1.346071623E-2,-1.208364684E-2
5.045447746E1,4.354810342E-2,1.397836767E-2,-1.826306432E-2
5.046445546E1,4.148947820E-2,1.512512378E-2,-1.967480592E-2
5.047443346E1,3.676854074E-2,1.643186808E-2,-1.956117153E-2
5.048441146E1,3.240894526E-2,1.196734607E-2,-1.183454320E-2
5.049438946E1,2.892043069E-2,9.060581215E-3,-6.530481391E-3
5.050436746E1,2.646579593E-2,6.199280731E-3,5.942734424E-4
5.051434446E1,2.198432013E-2,1.857536845E-3,4.866348114E-3
5.052432246E1,2.099841833E-2,1.515150070E-4,8.705029264E-3
5.053430046E1,1.284343656E-2,-1.036296599E-3,1.042096876E-2
5.054427846E1,4.264480667E-4,-7.044663653E-4,1.151552796E-2
5.055425646E1,-1.627821475E-2,2.009056509E-3,1.045167167E-2
5.056423446E1,-2.206952497E-2,2.617854625E-3,1.226981170E-2
5.057421246E1,-1.815468445E-2,4.147033207E-3,1.198615879E-2
5.058419046E1,-8.727626875E-3,1.225529332E-2,1.143994462E-2
5.059416846E1,9.583829087E-4,2.347425744E-2,1.117931958E-2
5.060414646E1,3.399702720E-3,3.268400207E-2,1.295325067E-2
5.061412446E1,3.452602541E-4,4.652342573E-2,1.333329082E-2
5.062410246E1,-2.518540714E-5,5.754891038E-2,1.178066805E-2
5.063408046E1,7.902133279E-3,6.507044286E-2,7.930892520E-3
5.064405846E1,1.447321754E-2,5.963066965E-2,9.552750853E-4
5.065403646E1,1.237696968E-2,5.252711847E-2,-4.894112237E-3
5.066401446E1,6.340915803E-3,5.612105131E-2,-2.866114955E-3
5.067399246E1,-2.454434056E-3,6.796893477E-2,-3.667434677E-3
5.068397046E1,-1.536836848E-2,7.850518823E-2,1.901501440E-3
5.069394846E1,-3.169273958E-2,1.006611064E-1,1.317894924E-2
5.070392646E1,-5.334557220E-2,1.452197731E-1,2.220600098E-2
5.071390446E1,-5.696043745E-2,1.409510374E-1,3.096691146E-2
5.072388154E1,-4.668276757E-2,7.466788590E-2,3.135919571E-2
5.073385954E1,-3.428016976E-2,2.879731730E-2,1.964656077E-2
5.074383754E1,-3.013362549E-2,9.393258952E-3,1.424700115E-2
5.075381554E1,-2.765719220E-2,-2.291284967E-3,1.499253046E-2
5.076379354E1,-2.088477276E-2,-1.280118339E-2,8.927714080E-3
5.077377154E1,-1.790715382E-2,-1.454344019E-3,3.489304334E-3
5.078374954E1,-1.510763820E-2,-9.507397190E-4,5.971103907E-3
5.079372754E1,-1.099378802E-2,-2.259849571E-3,1.682875678E-3
5.080370554E1,-7.709577680E-3,-1.098977402E-3,-3.976341803E-3
5.081368354E1,-4.612801597E-3,-1.690649614E-2,-1.371744368E-2
5.082366154E1,3.255507909E-3,-4.379252903E-3,-1.041618921E-2
5.083363954E1,9.897412732E-3,-2.854085527E-3,-1.783630461E-3
5.084361754E1,1.016585901E-2,-2.556387335E-4,2.900337102E-3
5.085359554E1,1.202745270E-2,-6.442591548E-4,4.023839254E-3
5.086357354E1,2.547348663E-2,-1.665581949E-3,1.878663315E-3
5.087355154E1,4.122916982E-2,-1.830996946E-3,2.639885526E-3
5.088352954E1,4.953237250E-2,-4.126109183E-3,1.191887073E-2
5.089350754E1,4.857586324E-2,-4.655011464E-3,1.423405856E-2
5.090348554E1,4.188680276E-2,-6.533605047E-3,1.734942570E-2
5.091346354E1,2.447688952E-2,-8.688005619E-3,1.903722994E-2
5.092344154E1,7.601768244E-3,-7.358555682E-3,2.400801890E-2
5.093341954E1,-1.338834036E-2,-6.402689032E-3,1.942550391E-2
5.094339754E1,-2.896676585E-2,9.614843875E-4,3.537618089E-3
5.095337554E1,-3.907954320E-2,1.332926564E-3,-3.643412841E-3
5.096335354E1,-5.027653649E-2,1.998716965E-3,-2.186130965E-3
5.097333154E1,-5.414064601E-2,2.407723106E-3,-5.479160609E-5
5.098330954E1,-5.117867887E-2,1.929685473E-3,1.005412778E-3
5.099328754E1,-4.511123523E-2,5.558449775E-4,-1.560406410E-3
5.100326554E1,-4.721672833E-2,-7.030321285E-4,-2.381991595E-3
5.101324354E1,-5.575805530E-2,-1.154628582E-3,4.641939886E-3
5.102322154E1,-6.107825041E-2,4.147728905E-4,9.333364666E-3
5.103319954E1,-5.431843176E-2,5.270401016E-4,5.390242673E-3
5.104317754E1,-3.901617229E-2,-4.601934925E-4,-9.320615209E-5
5.105315554E1,-2.467973530E-2,3.435825929E-4,-6.153586321E-3
5.106313354E1,-1.628704928E-2,3.821980208E-4,-1.137018669E-2
5.107311154E1,-1.211124472E-2,1.965531148E-3,-1.337887160E-2
5.108308954E1,-1.369103231E-2,2.100020647E-3,-7.509531453E-3
5.109306754E1,-2.547260374E-2,1.986928284E-3,-4.197166301E-3
5.110304554E1,-4.279859364E-2,1.418876462E-3,2.981117927E-3
5.111302354E1,-4.740177840E-2,8.218185976E-4,1.054461580E-2
5.112300154E1,-4.106292129E-2,1.237805001E-3,1.031824667E-2
5.113297954E1,-1.990532875E-2,5.593523383E-6,3.658122383E-3
5.114295754E1,9.139371105E-3,-2.031458076E-3,-1.145687420E-3
5.115293554E1,3.284882009E-2,-3.127034288E-3,-4.254699685E-3
5.116291354E1,4.212247953E-2,-2.166965045E-3,5.291362759E-4
5.117289154E1,3.728514165E-2,-1.089540310E-3,8.645316120E-4
5.118286954E1,2.989273518E-2,-3.989823163E-4,-2.883867826E-3
5.119284754E1,2.445015125E-2,6.942870095E-4,-7.412638050E-3
5.120282554E1,1.779837348E-2,1.463141292E-3,-4.457594361E-3
5.121280354E1,2.044754475E-2,1.571755856E-4,-2.579571446E-3
5.122278154E1,2.860134467E-2,2.367599867E-3,-9.944543242E-3
5.123275954E1,3.883801773E-2,-6.464095786E-4,-1.143719163E-2
5.124273754E1,3.060645610E-2,-2.336984035E-3,-4.150516819E-3
5.125271554E1,1.365026925E-3,-7.509440184E-4,3.192953300E-3
5.126269254E1,-2.508575469E-2,-7.717171684E-4,9.361366741E-3
5.127267054E1,-3.868640214E-2,-2.990087960E-3,1.163990237E-2
5.128264854E1,-4.976568371E-2,-2.896431834E-4,7.838506252E-3
5.129262654E1,-5.380915105E-2,4.446050152E-4,6.651055068E-3
5.130260454E1,-4.541486502E-2,-2.118637785E-4,5.427066237E-3
5.131258254E1,-3.167718649E-2,-1.434601843E-3,3.296666779E-3
5.132256054E1,-1.963117346E-2,2.802070230E-4,-2.483724384E-3
5.133253854E1,-5.698164459E-3,5.539385602E-4,-4.612057935E-3
5.134251654E1,6.798985414E-3,-1.624515280E-4,-3.447457682E-3
5.135249454E1,1.270480640E-2,-8.789170533E-5,-3.669324331E-3
5.136247254E1,1.882661507E-2,2.287579700E-4,-1.769158989E-3
5.137245054E1,2.821213193E-2,-2.423394471E-5,-5.735379178E-3
5.138242854E1,3.727806360E-2,1.107609831E-3,-9.432645515E-3
5.139240654E1,4.879642650E-2,4.355777055E-4,-1.062658615E-2
5.140238454E1,5.913002416E-2,-6.837490946E-4,-6.698956247E-3
5.141236254E1,5.817181244E-2,4.486180842E-4,-7.136805449E-3
5.142234054E1,4.352655634E-2,9.122742340E-4,-4.976182710E-3
5.143231854E1,3.252028674E-2,-4.382794723E-4,5.287523381E-4
5.144229654E1,1.650749892E-2,5.135340616E-4,1.005160739E-4
5.145227454E1,1.585964463E-3,9.585143998E-4,-2.378529636E-3
5.146225254E1,-4.224520642E-3,2.746144310E-4,2.896127291E-3
5.147223054E1,-4.023529589E-3,-3.422899172E-4,5.865772720E-3
5.148220854E1,1.139806933E-3,-1.204088330E-3,4.066274967E-3
5.149218654E1,7.827466354E-3,-8.675754070E-4,1.488848124E-3
5.150216454E1,2.078054845E-2,-9.120497853E-4,3.671574872E-3
5.151214254E1,2.982654795E-2,-2.617346123E-3,3.628854174E-3
5.152212054E1,3.672679514E-2,-3.067953046E-3,1.375287073E-3
5.153209854E1,3.095025383E-2,-1.558432356E-3,-2.117246855E-3
5.154207654E1,2.644524910E-2,1.103130169E-3,-6.166849285E-3
5.155205454E1,2.964125574E-2,3.902623430E-4,-4.672225565E-3
5.156203254E1,3.741822019E-2,1.103635877E-4,-2.559056156E-4
5.157201054E1,4.365613312E-2,-1.034815796E-3,8.053148049E-4
5.158198854E1,4.363482818E-2,-1.665452495E-3,3.869814100E-3
5.159196654E1,2.914723940E-2,-3.220717888E-3,1.121859066E-2
5.160194454E1,6.191856693E-3,-4.027123097E-3,1.676302589E-2
5.161192254E1,-1.672788523E-2,-4.856643733E-3,1.660329662E-2
5.162190054E1,-2.658850513E-2,-1.633153297E-3,1.228604652E-2
5.163187854E1,-1.896657050E-2,-4.370324314E-4,6.403549574E-3
5.164185654E1,2.006354975E-3,-2.971562557E-3,4.509243183E-3
5.165183454E1,2.207668871E-2,-2.858858556E-3,-1.450583106E-3
5.166181254E1,3.535334766E-2,1.310320571E-3,-1.241108868E-2
5.167179054E1,4.299422726E-2,6.575901061E-4,-1.876110584E-2
5.168176854E1,3.986581042E-2,2.727932297E-3,-1.994115114E-2
5.169174654E1,2.848186530E-2,4.854477011E-3,-1.608007774E-2
5.170172454E1,1.551147271E-2,1.586246304E-3,-6.654351018E-3
5.171170254E1,-4.327942152E-3,2.521111630E-3,-4.137135111E-3
5.172168054E1,-1.428683382E-2,1.955722459E-3,2.268832410E-3
5.173165917E1,-8.863369934E-3,1.311150379E-3,2.031041542E-3
5.174163717E1,7.260738872E-3,-8.033988997E-4,-1.061687362E-3
5.175161517E1,2.250515483E-2,-1.606565900E-3,-2.268329030E-3
5.176159317E1,3.040728718E-2,-2.188466024E-3,-1.980441390E-3
5.177157117E1,2.897249348E-2,-3.371388651E-3,1.097864821E-3
5.178154917E1,1.757363044E-2,-2.545009833E-3,5.228959955E-3
5.179152717E1,2.385318512E-3,-1.417352818E-3,8.786521852E-3
5.180150517E1,-1.234782115E-2,-1.885802485E-3,1.007043198E-2
5.181148317E1,-1.840560324E-2,-1.301218756E-3,1.202720869E-2
5.182146117E1,-1.470221020E-2,-3.382746130E-3,9.522505105E-3
5.183143917E1,-1.033858489E-2,-2.173226327E-3,4.048776813E-3
5.184141717E1,-8.773710579E-3,-2.096779644E-4,1.199460821E-3
5.185139517E1,-9.105007164E-3,4.611872137E-4,2.041841624E-3
5.186137317E1,-3.122748807E-3,-7.398985326E-4,7.186269853E-3
5.187135117E1,5.099115428E-3,-4.982078448E-3,1.329804771E-2
5.188132917E1,1.606601290E-2,-6.042016670E-3,1.140826941E-2
5.189130717E1,2.471473999E-2,-2.438210882E-3,-7.547667483E-4
5.190128517E1,2.645245381E-2,2.451902255E-4,-1.371850166E-2
5.191126317E1,2.598195150E-2,2.849360928E-3,-1.968764327E-2
5.192124117E1,2.007665485E-2,3.486389294E-3,-1.925115101E-2
5.193121917E1,1.387465186E-2,5.187169649E-3,-1.780199073E-2
5.194119717E1,9.851679206E-3,1.684313640E-3,-1.261601783E-2
5.195117517E1,4.340417217E-3,2.874163911E-4,-5.643952172E-4
5.196115317E1,-7.099191193E-3,-4.121959209E-4,1.148816315E-3
5.197113117E1,-9.920228273E-3,7.949881256E-4,3.790923627E-3
5.198110917E1,-1.190907881E-2,4.106936976E-4,2.766405465E-3
5.199108717E1,-8.375262842E-3,7.817288861E-4,-2.253993414E-3
5.200106517E1,-5.394443870E-4,-9.741634130E-7,-1.958116191E-3
5.201104317E1,1.559392083E-3,-2.230675891E-4,-2.815365326E-3
5.202102117E1,5.301133730E-3,4.983833060E-4,1.267793239E-3
5.203099917E1,1.016152557E-2,-2.530822530E-4,4.333630204E-3
5.204097717E1,1.659172773E-2,1.062786207E-3,3.539475612E-3
5.205095517E1,2.146146074E-2,2.555674873E-3,2.665153705E-3
5.206093317E1,2.588577196E-2,1.047260128E-3,2.094172174E-3
5.207091117E1,2.634828538E-2,-7.608933374E-4,2.153760288E-3
5.208088917E1,1.801046170E-2,-7.387893274E-4,4.324769136E-3
5.209086717E1,4.642191809E-3,1.645842567E-4,1.059512259E-3
5.210084517E1,3.974004649E-3,2.222675830E-3,-3.464133013E-3
5.211082317E1,1.893005334E-2,9.691389278E-4,-3.647334874E-3
5.212080117E1,3.637056053E-2,-1.725980081E-3,-2.233462874E-3
5.213077917E1,4.765600711E-2,-5.612000823E-4,-8.522512508E-5
5.214075717E1,5.640049651E-2,-1.339375973E-3,4.001928493E-3
5.215073517E1,5.916512758E-2,-1.210745424E-3,5.586242769E-3
5.216071317E1,6.745608151E-2,-9.122053161E-4,6.393447053E-3
5.217069117E1,6.720068306E-2,-2.360675950E-3,3.057086840E-3
5.218066917E1,6.056755409E-2,-1.404601149E-3,-2.914252924E-3
5.219064717E1,4.966369644E-2,-2.797991037E-4,-5.446697585E-3
5.220062517E1,3.552497178E-2,9.593693540E-4,-7.003847975E-3
5.221060317E1,3.415104747E-2,7.601547986E-4,-7.202011999E-3
5.222058117E1,4.088857770E-2,2.427026629E-4,-9.378346615E-3
5.223055917E1,4.582779109E-2,-5.562147126E-4,-6.398891564E-3
5.224053717E1,3.140064329E-2,-6.243921816E-4,-1.262186794E-3
5.225051517E1,9.999330156E-3,-8.147777990E-4,5.482179578E-3
5.226049317E1,-8.265160955E-3,1.394329593E-4,5.624392070E-3
5.227047117E1,-1.697270945E-2,2.208082005E-4,9.998056106E-3
5.228044917E1,-1.974719018E-2,-1.710782759E-3,1.378853340E-2
5.229042717E1,-1.580761187E-2,-3.342935350E-3,1.172740478E-2
5.230040517E1,-1.202059537E-2,-2.589793410E-3,6.817601155E-3
5.231038317E1,-1.125973277E-2,-1.792216673E-3,3.732260084E-3
5.232036117E1,-1.556899399E-2,-1.265176572E-3,4.012691323E-3
5.233033917E1,-1.781160384E-2,-3.016251139E-3,4.694661126E-3
5.234031717E1,-1.927927136E-2,-4.484308884E-4,3.903169651E-3
5.235029517E1,-2.022439055E-2,3.537721932E-5,1.257185126E-3
5.236027317E1,-6.941075437E-3,1.025008038E-3,-3.385503544E-3
5.237025117E1,7.936977781E-3,1.154096797E-3,-8.470654488E-3
5.238022917E1,1.791903935E-2,-6.294222549E-4,-7.319102995E-3
5.239020717E1,2.301925793E-2,-1.371658407E-3,-3.423187882E-3
5.240018517E1,2.195985243E-2,-1.540503465E-3,3.331920598E-3
5.241016317E1,1.716646738E-2,-1.442321576E-3,4.088391550E-3
5.242014117E1,1.371021848E-2,-9.634857997E-4,-3.814581141E-4
5.243011917E1,1.587118208E-2,-6.480235606E-5,-3.940439783E-3
5.244009717E1,1.485705003E-2,-5.518943071E-4,1.570971915E-3
5.245007517E1,1.406255551E-2,9.196782485E-4,-1.440619235E-5
5.246005317E1,1.553741284E-2,7.827915251E-4,-5.914906040E-3
5.247003117E1,2.012121119E-2,-1.241658814E-3,-2.916584257E-3
5.248000917E1,1.862105168E-2,-1.288264059E-3,4.847861826E-3
5.248998717E1,1.733063161E-2,-7.386412472E-4,2.754925285E-3
5.249996517E1,1.800041832E-2,-2.986872569E-4,4.548298195E-3
5.250994317E1,2.343414165E-2,1.203675754E-3,3.203112632E-3
5.251992117E1,3.329156712E-2,-7.950263098E-4,2.775941510E-3
5.252989917E1,4.659310356E-2,-8.250754327E-4,6.557321176E-4
5.253987717E1,6.185541302E-2,-3.755884245E-3,-1.880396158E-3
5.254985517E1,7.033358514E-2,-3.820050973E-3,-2.826861339E-3
5.255983317E1,6.921612471E-2,-2.796065528E-3,-3.262288170E-3
5.256981117E1,5.254176632E-2,-1.642842777E-3,-5.439577624E-3
5.257978917E1,3.289722651E-2,1.215012744E-4,-7.307785563E-3
5.258976717E1,1.185806375E-2,1.388750970E-3,-7.833714597E-3
5.259974517E1,-5.713738501E-3,2.601021901E-3,-8.198034950E-3
5.260972317E1,-1.959367841E-2,6.409756839E-3,-9.132316336E-3
5.261970117E1,-2.557327412E-2,3.236600198E-3,-5.945578218E-3
5.262967917E1,-2.796988934E-2,3.748564050E-4,2.218475332E-3
5.263965717E1,-3.072706051E-2,4.952307791E-4,4.173768219E-3
5.264963517E1,-3.408298269E-2,-2.340873703E-3,5.143404007E-3
5.265961317E1,-4.454361275E-2,-6.998339668E-4,3.326595295E-3
5.266959117E1,-6.061259657E-2,2.714078873E-4,-3.008022672E-3
5.267956917E1,-7.219575346E-2,1.403518021E-3,-6.574794184E-3
5.268954717E1,-7.578606904E-2,5.456831306E-3,-5.499563180E-3
5.269952517E1,-7.645319402E-2,2.587009221E-3,-5.430587567E-3
5.270950317E1,-6.947495043E-2,-5.318876356E-5,-6.678990088E-3
5.271948117E1,-5.759458616E-2,2.323025838E-4,-4.584680311E-3
5.272945929E1,-5.072093382E-2,5.999971181E-4,-1.332828077E-3
5.273943729E1,-3.980223835E-2,1.781908795E-3,-1.152265817E-3
5.274941529E1,-2.679653838E-2,2.208530903E-3,-5.069396924E-3
5.275939329E1,-2.259353735E-2,3.240239806E-3,-1.725531998E-3
5.276937129E1,-1.861675456E-2,2.610358410E-3,-2.597118728E-3
5.277934929E1,-6.549970247E-3,4.258855246E-3,-2.274077153E-3
5.278932729E1,7.863398641E-3,1.744919457E-3,-3.288476029E-3
5.279930529E1,2.535930090E-2,1.661029644E-3,-2.068215748E-3
5.280928329E1,3.721782938E-2,-2.577883657E-3,1.353749540E-3
5.281926129E1,3.404014558E-2,-1.249232329E-3,-9.296447388E-4
5.282923929E1,2.500407398E-2,-2.560857683E-5,-4.881933797E-3
5.283921729E1,1.139931567E-2,-1.300042495E-4,-4.084317014E-3
5.284919529E1,1.458044513E-3,-4.565585405E-4,9.917939315E-5
5.285917329E1,-4.366821609E-3,1.167969778E-3,2.021449152E-3
5.286915129E1,-5.798861384E-4,1.666118391E-3,5.830067676E-4
5.287912929E1,1.138143521E-2,3.733264282E-3,-1.417027204E-3
5.288910729E1,2.071851492E-2,4.488967359E-3,6.451681256E-4
5.289908529E1,2.669944242E-2,4.735043272E-3,1.876081107E-3
5.290906329E1,2.909674495E-2,4.136274569E-3,-5.790860159E-4
5.291904129E1,3.159905225E-2,2.325058915E-3,-8.885452989E-4
5.292901929E1,3.937689215E-2,8.181044832E-4,-4.364700522E-3
5.293899729E1,5.028573051E-2,4.966612905E-4,-7.817489095E-3
5.294897529E1,6.822387129E-2,2.437785268E-3,-1.098394580E-2
5.295895329E1,8.409684151E-2,2.142706886E-3,-1.203509513E-2
5.296893129E1,9.340275824E-2,2.584703267E-3,-7.447401527E-3
5.297890929E1,8.758322150E-2,1.187609509E-3,-6.738201715E-3
5.298888729E1,7.991035283E-2,-6.908960640E-4,-1.787251327E-3
5.299886529E1,7.397177070E-2,-1.756693237E-3,4.515918437E-3
5.300884329E1,6.873535365E-2,-4.178069998E-3,3.043812234E-3
5.301882129E1,5.207141489E-2,-3.515741788E-3,3.065383993E-3
5.302879929E1,2.864895761E-2,-5.324625410E-3,4.753475543E-3
5.303877729E1,1.748152450E-2,-2.188220620E-3,6.332463585E-3
5.304875529E1,3.205745667E-2,-1.345471479E-3,1.460384345E-3
5.305873329E1,6.027471274E-2,-3.003555350E-3,-3.661140567E-3
5.306871129E1,8.166913688E-2,-4.710745998E-3,-5.663326476E-3
5.307868929E1,9.277478606E-2,-1.638256945E-3,-7.017810363E-3
5.308866729E1,8.772144467E-2,-6.499867886E-4,-6.214380264E-3
5.309864529E1,7.797400653E-2,1.219019294E-3,-4.892386962E-3
5.310862329E1,7.017844170E-2,8.732667193E-4,-5.091436207E-3
5.311860129E1,6.296526641E-2,2.008305863E-3,-2.528143581E-3
5.312857929E1,5.182858557E-2,-1.507066190E-5,-1.136879320E-3
