"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.731809383E1,1.351689148E-1,1.320254517E-1,9.817634125E0
5.732807183E1,1.468446350E-1,1.381626892E-1,9.790390778E0
5.733804983E1,1.431024170E-1,1.188528442E-1,9.815538483E0
5.734802783E1,1.315763855E-1,9.714797974E-2,9.864486694E0
5.735800683E1,1.142124939E-1,1.097218323E-1,9.841734009E0
5.736798383E1,1.407073975E-1,1.291813660E-1,9.808952179E0
5.737796283E1,1.453477478E-1,1.246907043E-1,9.788444824E0
5.738794083E1,1.386117554E-1,1.149609375E-1,9.837991791E0
5.739791883E1,1.362167358E-1,1.088237000E-1,9.857601013E0
5.740789683E1,1.191522217E-1,1.236428833E-1,9.798324280E0
5.741787483E1,1.197509766E-1,1.251397705E-1,9.741741943E0
5.742785283E1,1.401086426E-1,1.303788757E-1,9.875413971E0
5.743783083E1,1.423539734E-1,1.163081360E-1,9.959838409E0
5.744780883E1,1.404080200E-1,9.535171509E-2,9.812544708E0
5.745778683E1,1.288819885E-1,1.094224548E-1,9.751322021E0
5.746776483E1,1.360670471E-1,1.363664246E-1,9.789193268E0
5.747774283E1,1.266366577E-1,1.146615601E-1,9.840835876E0
5.748772083E1,1.359173584E-1,1.196012878E-1,9.830207977E0
5.749769883E1,1.300794983E-1,1.158590698E-1,9.781559143E0
5.750767683E1,1.419049072E-1,1.321751404E-1,9.808353424E0
5.751765483E1,1.401086426E-1,1.239422607E-1,9.834548950E0
5.752763283E1,1.306782532E-1,1.173559570E-1,9.823921051E0
5.753761083E1,1.272354126E-1,1.200503540E-1,9.823322296E0
5.754758883E1,1.377136230E-1,1.228944397E-1,9.851613464E0
5.755756683E1,1.363664246E-1,1.320254517E-1,9.884245605E0
5.756754483E1,1.190025330E-1,1.240919495E-1,9.832453308E0
5.757752283E1,1.345701599E-1,1.326242065E-1,9.802665253E0
5.758750083E1,1.387614441E-1,1.264869690E-1,9.834099884E0
5.759747883E1,1.451980591E-1,1.234931946E-1,9.819430389E0
5.760745683E1,1.234931946E-1,1.218466187E-1,9.773176575E0
5.761743483E1,1.196012878E-1,1.188528442E-1,9.783355408E0
5.762741283E1,1.278341675E-1,1.281335449E-1,9.852062531E0
5.763739083E1,1.514849854E-1,1.281335449E-1,9.917027435E0
5.764736883E1,1.386117554E-1,1.318757629E-1,9.837692413E0
5.765734683E1,1.329235840E-1,1.260379028E-1,9.786498871E0
5.766732483E1,1.353186035E-1,1.193019104E-1,9.845176849E0
5.767730283E1,1.366658020E-1,1.396595764E-1,9.867630157E0
5.768728083E1,1.255888367E-1,1.249900818E-1,9.817634125E0
5.769725883E1,1.254391479E-1,1.158590698E-1,9.785301361E0
5.770723683E1,1.359173584E-1,1.234931946E-1,9.803264008E0
5.771721483E1,1.441502380E-1,1.213975525E-1,9.862391052E0
5.772719283E1,1.323248291E-1,1.246907043E-1,9.855505371E0
5.773717092E1,1.297801208E-1,1.354682922E-1,9.833351440E0
5.774714892E1,1.091230774E-1,1.236428833E-1,9.812245331E0
5.775712692E1,1.181044006E-1,1.257385254E-1,9.800868988E0
5.776710492E1,1.441502380E-1,1.146615601E-1,9.825118561E0
5.777708292E1,1.456471252E-1,1.246907043E-1,9.850266266E0
5.778706092E1,1.417552185E-1,1.306782532E-1,9.867031403E0
5.779703892E1,1.326242065E-1,1.287322998E-1,9.850865021E0
5.780701692E1,1.335223389E-1,1.230441284E-1,9.800419922E0
5.781699492E1,1.332229614E-1,1.091230774E-1,9.799372101E0
5.782697292E1,1.237925720E-1,1.187031555E-1,9.836045837E0
5.783695092E1,1.339714050E-1,1.252894592E-1,9.850715332E0
5.784692892E1,1.335223389E-1,1.248403931E-1,9.829010468E0
5.785690692E1,1.344204712E-1,1.227447510E-1,9.811197510E0
5.786688492E1,1.377136230E-1,1.193019104E-1,9.833950195E0
5.787686292E1,1.425036621E-1,1.169068909E-1,9.864786072E0
5.788684092E1,1.251397705E-1,1.357676697E-1,9.821975098E0
5.789681892E1,1.311273193E-1,1.290316772E-1,9.786798248E0
5.790679692E1,1.342707825E-1,1.213975525E-1,9.816286926E0
5.791677492E1,1.389111328E-1,1.278341675E-1,9.857002258E0
5.792675292E1,1.360670471E-1,1.293310547E-1,9.851463776E0
5.793673092E1,1.508862305E-1,1.263372803E-1,9.801617432E0
5.794670892E1,1.249900818E-1,1.204994202E-1,9.803264008E0
5.795668692E1,1.257385254E-1,1.202000427E-1,9.821675720E0
5.796666492E1,1.323248291E-1,1.254391479E-1,9.847422180E0
5.797664292E1,1.419049072E-1,1.369651794E-1,9.815538483E0
5.798662092E1,1.384620667E-1,1.290316772E-1,9.814041595E0
5.799659892E1,1.398092651E-1,1.312770081E-1,9.845176849E0
5.800657692E1,1.447489929E-1,1.438508606E-1,9.841135254E0
5.801655492E1,1.419049072E-1,1.350192261E-1,9.831405487E0
5.802653292E1,1.163081360E-1,1.222956848E-1,9.800569611E0
5.803651092E1,1.243913269E-1,1.148112488E-1,9.839189301E0
5.804648892E1,1.270857239E-1,1.275347900E-1,9.833052063E0
5.805646692E1,1.209484863E-1,1.347198486E-1,9.817035370E0
5.806644492E1,1.363664246E-1,1.447489929E-1,9.828711090E0
5.807642292E1,1.315763855E-1,1.206491089E-1,9.870773621E0
5.808640192E1,1.272354126E-1,1.067280579E-1,9.824519806E0
5.809637992E1,1.246907043E-1,1.199006653E-1,9.785151672E0
5.810635792E1,1.333726501E-1,1.254391479E-1,9.807155914E0
5.811633592E1,1.422042847E-1,1.318757629E-1,9.828561401E0
5.812631392E1,1.372645569E-1,1.296304321E-1,9.839488678E0
5.813629192E1,1.396595764E-1,1.196012878E-1,9.820328522E0
5.814626992E1,1.407073975E-1,1.308279419E-1,9.836494904E0
5.815624792E1,1.196012878E-1,1.230441284E-1,9.842632141E0
5.816622592E1,1.248403931E-1,1.435514832E-1,9.826765137E0
5.817620392E1,1.288819885E-1,1.410067749E-1,9.789792023E0
5.818618192E1,1.327738953E-1,1.254391479E-1,9.807155914E0
5.819615992E1,1.317260742E-1,1.166075134E-1,9.844877472E0
5.820613792E1,1.266366577E-1,1.224453735E-1,9.851912842E0
5.821611592E1,1.302291870E-1,1.257385254E-1,9.843679962E0
5.822609392E1,1.321751404E-1,1.315763855E-1,9.814191284E0
5.823607192E1,1.251397705E-1,1.142124939E-1,9.809251556E0
5.824604992E1,1.242416382E-1,1.130149841E-1,9.826615448E0
5.825602792E1,1.164578247E-1,1.305285645E-1,9.838141479E0
5.826600592E1,1.287322998E-1,1.378633118E-1,9.837093658E0
5.827598392E1,1.386117554E-1,1.279838562E-1,9.816885681E0
5.828596192E1,1.321751404E-1,1.317260742E-1,9.815388794E0
5.829593992E1,1.369651794E-1,1.248403931E-1,9.816586304E0
5.830591792E1,1.324745178E-1,1.252894592E-1,9.827064514E0
5.831589592E1,1.237925720E-1,1.212478638E-1,9.827812958E0
5.832587392E1,1.378633118E-1,1.285826111E-1,9.857900391E0
5.833585192E1,1.255888367E-1,1.242416382E-1,9.817185059E0
5.834582992E1,1.315763855E-1,1.207987976E-1,9.808652802E0
5.835580792E1,1.377136230E-1,1.300794983E-1,9.817634125E0
5.836578592E1,1.329235840E-1,1.257385254E-1,9.822723541E0
5.837576392E1,1.312770081E-1,1.279838562E-1,9.837692413E0
5.838574192E1,1.341210938E-1,1.200503540E-1,9.829758911E0
5.839571992E1,1.363664246E-1,1.245410156E-1,9.795031128E0
5.840569792E1,1.450483704E-1,1.336720276E-1,9.799521790E0
5.841567592E1,1.383123779E-1,1.287322998E-1,9.822723541E0
5.842565392E1,1.321751404E-1,1.234931946E-1,9.847122803E0
5.843563192E1,1.199006653E-1,1.237925720E-1,9.835447083E0
5.844560992E1,1.311273193E-1,1.173559570E-1,9.825118561E0
5.845558792E1,1.428030396E-1,1.212478638E-1,9.809401245E0
5.846556592E1,1.356179810E-1,1.296304321E-1,9.807904358E0
5.847554392E1,1.359173584E-1,1.242416382E-1,9.810449066E0
5.848552192E1,1.324745178E-1,1.315763855E-1,9.834998016E0
5.849549992E1,1.272354126E-1,1.371148682E-1,9.841284943E0
5.850547792E1,1.487905884E-1,1.371148682E-1,9.842183075E0
5.851545592E1,1.395098877E-1,1.240919495E-1,9.819430389E0
5.852543392E1,1.353186035E-1,1.254391479E-1,9.815688171E0
5.853541192E1,1.317260742E-1,1.266366577E-1,9.832453308E0
5.854538992E1,1.302291870E-1,1.291813660E-1,9.852810974E0
5.855536792E1,1.281335449E-1,1.190025330E-1,9.825567627E0
5.856534592E1,1.386117554E-1,1.326242065E-1,9.813742218E0
5.857532392E1,1.463955688E-1,1.207987976E-1,9.826016693E0
5.858530192E1,1.395098877E-1,1.158590698E-1,9.844727783E0
5.859527992E1,1.317260742E-1,1.329235840E-1,9.830956421E0
5.860525792E1,1.335223389E-1,1.240919495E-1,9.831405487E0
5.861523592E1,1.366658020E-1,1.308279419E-1,9.798773346E0
5.862521392E1,1.450483704E-1,1.300794983E-1,9.827812958E0
5.863519192E1,1.414558411E-1,1.285826111E-1,9.836195526E0
5.864516992E1,1.437011719E-1,1.207987976E-1,9.838291168E0
5.865514792E1,1.311273193E-1,1.306782532E-1,9.824519806E0
5.866512592E1,1.275347900E-1,1.233435059E-1,9.828561401E0
5.867510392E1,1.372645569E-1,1.251397705E-1,9.828711090E0
5.868508192E1,1.411564636E-1,1.230441284E-1,9.828112335E0
5.869505992E1,1.293310547E-1,1.344204712E-1,9.810898132E0
5.870503792E1,1.291813660E-1,1.169068909E-1,9.829459534E0
5.871501592E1,1.321751404E-1,1.131646729E-1,9.840386810E0
5.872499392E1,1.354682922E-1,1.204994202E-1,9.847122803E0
5.873497233E1,1.422042847E-1,1.350192261E-1,9.817185059E0
5.874495033E1,1.456471252E-1,1.222956848E-1,9.826765137E0
5.875492833E1,1.420545959E-1,1.148112488E-1,9.833950195E0
5.876490633E1,1.237925720E-1,1.109193420E-1,9.826316071E0
5.877488433E1,1.348695374E-1,1.160087585E-1,9.840237122E0
5.878486233E1,1.454974365E-1,1.405577087E-1,9.830956421E0
5.879484033E1,1.440005493E-1,1.206491089E-1,9.821376343E0
5.880481833E1,1.351689148E-1,1.227447510E-1,9.801467743E0
5.881479633E1,1.242416382E-1,1.221459961E-1,9.810449066E0
5.882477433E1,1.413061523E-1,1.179547119E-1,9.850266266E0
5.883475233E1,1.368154907E-1,1.348695374E-1,9.844278717E0
5.884473033E1,1.242416382E-1,1.350192261E-1,9.820927277E0
5.885470833E1,1.375639343E-1,1.176553345E-1,9.815538483E0
5.886468633E1,1.282832336E-1,1.136137390E-1,9.832153931E0
5.887466433E1,1.398092651E-1,1.185534668E-1,9.833351440E0
5.888464233E1,1.332229614E-1,1.359173584E-1,9.844727783E0
5.889462033E1,1.402583313E-1,1.246907043E-1,9.830058289E0
5.890459833E1,1.275347900E-1,1.196012878E-1,9.806856537E0
5.891457633E1,1.224453735E-1,1.290316772E-1,9.844877472E0
5.892455433E1,1.291813660E-1,1.242416382E-1,9.819280701E0
5.893453233E1,1.329235840E-1,1.315763855E-1,9.820328522E0
5.894451033E1,1.314266968E-1,1.347198486E-1,9.835896149E0
5.895448933E1,1.416055298E-1,1.275347900E-1,9.829010468E0
5.896446733E1,1.207987976E-1,1.270857239E-1,9.826765137E0
5.897444533E1,1.354682922E-1,1.309776306E-1,9.829609222E0
5.898442333E1,1.258882141E-1,1.134640503E-1,9.813442841E0
5.899440133E1,1.263372803E-1,1.227447510E-1,9.836195526E0
5.900437933E1,1.407073975E-1,1.196012878E-1,9.830806732E0
5.901435733E1,1.363664246E-1,1.261875916E-1,9.842033386E0
5.902433533E1,1.252894592E-1,1.242416382E-1,9.834998016E0
5.903431333E1,1.392105103E-1,1.329235840E-1,9.821226654E0
5.904429133E1,1.381626892E-1,1.231938171E-1,9.818382568E0
5.905426933E1,1.429527283E-1,1.227447510E-1,9.817484436E0
5.906424733E1,1.371148682E-1,1.347198486E-1,9.834548950E0
5.907422533E1,1.333726501E-1,1.387614441E-1,9.839488678E0
5.908420333E1,1.299298096E-1,1.243913269E-1,9.831555176E0
5.909418133E1,1.450483704E-1,1.228944397E-1,9.821376343E0
5.910415933E1,1.308279419E-1,1.029858398E-1,9.830507355E0
5.911413733E1,1.468446350E-1,1.191522217E-1,9.833650818E0
5.912411533E1,1.290316772E-1,1.311273193E-1,9.832902374E0
5.913409333E1,1.317260742E-1,1.296304321E-1,9.821076965E0
5.914407133E1,1.375639343E-1,1.311273193E-1,9.807904358E0
5.915404933E1,1.371148682E-1,1.308279419E-1,9.805808716E0
5.916402733E1,1.278341675E-1,1.248403931E-1,9.835447083E0
5.917400533E1,1.303788757E-1,1.188528442E-1,9.851763153E0
5.918398333E1,1.350192261E-1,1.240919495E-1,9.840835876E0
5.919396133E1,1.483415222E-1,1.371148682E-1,9.828561401E0
5.920393933E1,1.273851013E-1,1.227447510E-1,9.828411713E0
5.921391733E1,1.338217163E-1,1.140628052E-1,9.831854553E0
5.922389533E1,1.374142456E-1,1.227447510E-1,9.818831635E0
5.923387333E1,1.339714050E-1,1.335223389E-1,9.825567627E0
5.924385133E1,1.372645569E-1,1.305285645E-1,9.830657043E0
5.925382933E1,1.368154907E-1,1.149609375E-1,9.811197510E0
5.926380733E1,1.381626892E-1,1.191522217E-1,9.833052063E0
5.927378533E1,1.267863464E-1,1.188528442E-1,9.853110352E0
5.928376333E1,1.438508606E-1,1.272354126E-1,9.820178833E0
5.929374133E1,1.426533508E-1,1.251397705E-1,9.822873230E0
5.930371933E1,1.425036621E-1,1.207987976E-1,9.839338989E0
5.931369733E1,1.447489929E-1,1.204994202E-1,9.829160156E0
5.932367533E1,1.453477478E-1,1.329235840E-1,9.817035370E0
5.933365333E1,1.196012878E-1,1.275347900E-1,9.811047821E0
5.934363133E1,1.377136230E-1,1.311273193E-1,9.826765137E0
5.935360933E1,1.309776306E-1,1.336720276E-1,9.837692413E0
5.936358733E1,1.314266968E-1,1.152603149E-1,9.826914825E0
5.937356533E1,1.383123779E-1,1.290316772E-1,9.810598755E0
5.938354333E1,1.416055298E-1,1.170565796E-1,9.828860779E0
5.939352133E1,1.252894592E-1,1.320254517E-1,9.845775604E0
5.940349933E1,1.327738953E-1,1.300794983E-1,9.814490662E0
5.941347733E1,1.351689148E-1,1.216969299E-1,9.813742218E0
5.942345533E1,1.435514832E-1,1.136137390E-1,9.820927277E0
5.943343333E1,1.160087585E-1,1.188528442E-1,9.836345215E0
5.944341133E1,1.285826111E-1,1.317260742E-1,9.848320312E0
5.945338933E1,1.431024170E-1,1.365161133E-1,9.823022919E0
5.946336833E1,1.366658020E-1,1.326242065E-1,9.813143463E0
5.947334633E1,1.278341675E-1,1.083746338E-1,9.830507355E0
5.948332433E1,1.327738953E-1,1.312770081E-1,9.846973114E0
5.949330233E1,1.405577087E-1,1.363664246E-1,9.832153931E0
5.950328033E1,1.410067749E-1,1.381626892E-1,9.790839844E0
5.951325833E1,1.522334290E-1,1.305285645E-1,9.815089417E0
5.952323633E1,1.246907043E-1,1.333726501E-1,9.828112335E0
5.953321433E1,1.327738953E-1,1.288819885E-1,9.822424164E0
5.954319233E1,1.365161133E-1,1.302291870E-1,9.820478210E0
5.955317033E1,1.345701599E-1,1.267863464E-1,9.837991791E0
5.956314833E1,1.297801208E-1,1.300794983E-1,9.839189301E0
5.957312633E1,1.279838562E-1,1.197509766E-1,9.807754669E0
5.958310433E1,1.332229614E-1,1.341210938E-1,9.822723541E0
5.959308233E1,1.422042847E-1,1.264869690E-1,9.828561401E0
5.960306033E1,1.336720276E-1,1.085243225E-1,9.837991791E0
5.961303833E1,1.317260742E-1,1.130149841E-1,9.839488678E0
5.962301633E1,1.410067749E-1,1.181044006E-1,9.816436615E0
5.963299433E1,1.291813660E-1,1.216969299E-1,9.807006226E0
5.964297233E1,1.273851013E-1,1.182540894E-1,9.835596771E0
5.965295033E1,1.329235840E-1,1.249900818E-1,9.834249573E0
5.966292833E1,1.369651794E-1,1.222956848E-1,9.838440857E0
5.967290633E1,1.375639343E-1,1.284329224E-1,9.832453308E0
5.968288433E1,1.419049072E-1,1.210981750E-1,9.820178833E0
5.969286233E1,1.416055298E-1,1.212478638E-1,9.818831635E0
5.970284033E1,1.330732727E-1,1.243913269E-1,9.828112335E0
5.971281833E1,1.287322998E-1,1.240919495E-1,9.817035370E0
5.972279633E1,1.281335449E-1,1.383123779E-1,9.824220428E0
5.973277379E1,1.422042847E-1,1.267863464E-1,9.842632141E0
5.974275179E1,1.429527283E-1,1.249900818E-1,9.838590546E0
5.975272979E1,1.341210938E-1,1.239422607E-1,9.820178833E0
5.976270779E1,1.276844788E-1,1.236428833E-1,9.833650818E0
5.977268579E1,1.342707825E-1,1.338217163E-1,9.850565643E0
5.978266379E1,1.335223389E-1,1.284329224E-1,9.816436615E0
5.979264179E1,1.407073975E-1,1.231938171E-1,9.819879456E0
5.980261979E1,1.416055298E-1,1.188528442E-1,9.824968872E0
5.981259779E1,1.384620667E-1,1.293310547E-1,9.824669495E0
5.982257579E1,1.329235840E-1,1.224453735E-1,9.819280701E0
5.983255379E1,1.383123779E-1,1.332229614E-1,9.832602997E0
5.984253179E1,1.327738953E-1,1.203497314E-1,9.822124786E0
5.985250979E1,1.317260742E-1,1.219963074E-1,9.828561401E0
5.986248779E1,1.294807434E-1,1.327738953E-1,9.836943970E0
5.987246579E1,1.279838562E-1,1.384620667E-1,9.829010468E0
5.988244379E1,1.398092651E-1,1.267863464E-1,9.813592529E0
5.989242179E1,1.317260742E-1,1.233435059E-1,9.826016693E0
5.990239979E1,1.299298096E-1,1.212478638E-1,9.836345215E0
5.991237779E1,1.342707825E-1,1.475930786E-1,9.836494904E0
5.992235579E1,1.267863464E-1,1.324745178E-1,9.831405487E0
5.993233379E1,1.312770081E-1,1.148112488E-1,9.813742218E0
5.994231179E1,1.462458801E-1,1.219963074E-1,9.811047821E0
5.995228979E1,1.502874756E-1,1.222956848E-1,9.824370117E0
5.996226879E1,1.306782532E-1,1.264869690E-1,9.827214203E0
5.997224679E1,1.221459961E-1,1.224453735E-1,9.824220428E0
5.998222479E1,1.305285645E-1,1.212478638E-1,9.834998016E0
5.999220279E1,1.465452576E-1,1.285826111E-1,9.825118561E0
6.000218079E1,1.390608215E-1,1.290316772E-1,9.825717316E0
6.001215879E1,1.431024170E-1,1.181044006E-1,9.824968872E0
6.002213679E1,1.353186035E-1,1.246907043E-1,9.817035370E0
6.003211479E1,1.371148682E-1,1.311273193E-1,9.823022919E0
6.004209279E1,1.284329224E-1,1.249900818E-1,9.832153931E0
6.005207079E1,1.371148682E-1,1.348695374E-1,9.820627899E0
6.006204879E1,1.438508606E-1,1.299298096E-1,9.837542725E0
6.007202679E1,1.339714050E-1,1.309776306E-1,9.825567627E0
6.008200479E1,1.353186035E-1,1.302291870E-1,9.832303619E0
6.009198279E1,1.344204712E-1,1.206491089E-1,9.820328522E0
6.010196079E1,1.413061523E-1,1.263372803E-1,9.828411713E0
6.011193879E1,1.347198486E-1,1.351689148E-1,9.846673737E0
6.012191679E1,1.330732727E-1,1.264869690E-1,9.824968872E0
6.013189479E1,1.336720276E-1,1.210981750E-1,9.824070740E0
6.014187279E1,1.305285645E-1,1.338217163E-1,9.807754669E0
6.015185079E1,1.300794983E-1,1.139131165E-1,9.838889923E0
6.016182879E1,1.428030396E-1,1.204994202E-1,9.833351440E0
6.017180679E1,1.341210938E-1,1.299298096E-1,9.811945953E0
6.018178479E1,1.345701599E-1,1.207987976E-1,9.838291168E0
6.019176279E1,1.260379028E-1,1.257385254E-1,9.829609222E0
6.020174079E1,1.323248291E-1,1.330732727E-1,9.823921051E0
6.021171879E1,1.309776306E-1,1.166075134E-1,9.839338989E0
6.022169679E1,1.410067749E-1,1.234931946E-1,9.822723541E0
6.023167479E1,1.383123779E-1,1.240919495E-1,9.829459534E0
6.024165279E1,1.251397705E-1,1.273851013E-1,9.829758911E0
6.025163079E1,1.294807434E-1,1.139131165E-1,9.823172607E0
6.026160879E1,1.345701599E-1,1.291813660E-1,9.826615448E0
6.027158679E1,1.440005493E-1,1.329235840E-1,9.821226654E0
6.028156479E1,1.405577087E-1,1.231938171E-1,9.812993774E0
6.029154279E1,1.413061523E-1,1.282832336E-1,9.825118561E0
6.030152079E1,1.390608215E-1,1.212478638E-1,9.839638367E0
6.031149879E1,1.351689148E-1,1.404080200E-1,9.829309845E0
6.032147679E1,1.425036621E-1,1.444496155E-1,9.811197510E0
6.033145479E1,1.345701599E-1,1.335223389E-1,9.805509338E0
6.034143279E1,1.272354126E-1,1.131646729E-1,9.811496887E0
6.035141079E1,1.375639343E-1,1.152603149E-1,9.825717316E0
6.036138879E1,1.321751404E-1,1.353186035E-1,9.833201752E0
6.037136679E1,1.374142456E-1,1.354682922E-1,9.825417938E0
6.038134479E1,1.341210938E-1,1.407073975E-1,9.820927277E0
6.039132279E1,1.317260742E-1,1.166075134E-1,9.826914825E0
6.040130079E1,1.261875916E-1,1.119671631E-1,9.838740234E0
6.041127879E1,1.309776306E-1,1.176553345E-1,9.833800507E0
6.042125679E1,1.314266968E-1,1.326242065E-1,9.807754669E0
6.043123479E1,1.365161133E-1,1.237925720E-1,9.829609222E0
6.044121279E1,1.320254517E-1,1.276844788E-1,9.830357666E0
6.045119079E1,1.459465027E-1,1.124162292E-1,9.842183075E0
6.046116879E1,1.278341675E-1,1.200503540E-1,9.824370117E0
6.047114679E1,1.306782532E-1,1.347198486E-1,9.826914825E0
6.048112479E1,1.425036621E-1,1.311273193E-1,9.807455292E0
6.049110279E1,1.441502380E-1,1.204994202E-1,9.815239105E0
6.050108079E1,1.383123779E-1,1.142124939E-1,9.830806732E0
6.051105879E1,1.422042847E-1,1.327738953E-1,9.854008484E0
6.052103679E1,1.273851013E-1,1.245410156E-1,9.819879456E0
6.053101479E1,1.285826111E-1,1.106199646E-1,9.830357666E0
6.054099279E1,1.380130005E-1,1.178050232E-1,9.836045837E0
6.055097079E1,1.303788757E-1,1.276844788E-1,9.829459534E0
6.056094879E1,1.417552185E-1,1.246907043E-1,9.829609222E0
6.057092779E1,1.290316772E-1,1.173559570E-1,9.825118561E0
6.058090579E1,1.410067749E-1,1.228944397E-1,9.837243347E0
6.059088379E1,1.408570862E-1,1.359173584E-1,9.820478210E0
6.060086179E1,1.380130005E-1,1.296304321E-1,9.827812958E0
6.061083979E1,1.175056458E-1,1.350192261E-1,9.811796265E0
6.062081779E1,1.342707825E-1,1.276844788E-1,9.824669495E0
6.063079579E1,1.291813660E-1,1.354682922E-1,9.818083191E0
6.064077379E1,1.269360352E-1,1.353186035E-1,9.813742218E0
6.065075179E1,1.351689148E-1,1.196012878E-1,9.811646576E0
6.066072979E1,1.359173584E-1,1.257385254E-1,9.834399261E0
6.067070779E1,1.287322998E-1,1.353186035E-1,9.834998016E0
6.068068579E1,1.327738953E-1,1.341210938E-1,9.821526031E0
6.069066379E1,1.414558411E-1,1.269360352E-1,9.813143463E0
6.070064179E1,1.321751404E-1,1.405577087E-1,9.807455292E0
6.071061979E1,1.360670471E-1,1.197509766E-1,9.828411713E0
6.072059779E1,1.344204712E-1,1.222956848E-1,9.810000000E0
6.073057579E1,1.457968140E-1,1.251397705E-1,9.826016693E0
6.074055442E1,1.270857239E-1,1.284329224E-1,9.830357666E0
6.075053242E1,1.381626892E-1,1.190025330E-1,9.836644592E0
6.076051042E1,1.561253357E-1,1.199006653E-1,9.828711090E0
6.077048842E1,1.264869690E-1,1.254391479E-1,9.793534241E0
6.078046642E1,1.318757629E-1,1.326242065E-1,9.811945953E0
6.079044442E1,1.387614441E-1,1.218466187E-1,9.845027161E0
6.080042242E1,1.410067749E-1,1.278341675E-1,9.846823425E0
6.081040042E1,1.324745178E-1,1.258882141E-1,9.830956421E0
6.082037842E1,1.359173584E-1,1.249900818E-1,9.818232880E0
6.083035642E1,1.293310547E-1,1.255888367E-1,9.828262024E0
6.084033442E1,1.275347900E-1,1.163081360E-1,9.839338989E0
6.085031242E1,1.360670471E-1,1.243913269E-1,9.838291168E0
6.086029042E1,1.398092651E-1,1.288819885E-1,9.811796265E0
6.087026842E1,1.351689148E-1,1.258882141E-1,9.827962646E0
6.088024642E1,1.363664246E-1,1.294807434E-1,9.831106110E0
6.089022442E1,1.345701599E-1,1.348695374E-1,9.834698639E0
6.090020242E1,1.185534668E-1,1.347198486E-1,9.824669495E0
6.091018042E1,1.303788757E-1,1.200503540E-1,9.834548950E0
6.092015842E1,1.447489929E-1,1.303788757E-1,9.814340973E0
6.093013642E1,1.390608215E-1,1.348695374E-1,9.816286926E0
6.094011442E1,1.333726501E-1,1.312770081E-1,9.829160156E0
6.095009242E1,1.269360352E-1,1.158590698E-1,9.835147705E0
6.096007042E1,1.353186035E-1,1.293310547E-1,9.833501129E0
